NIC;TEX;HOU;FUE;FOO;ALC;TOB;CLO;DUR;TRA;SER;OGM;AGE;OCC;ECP;NOP;NGW
49.317;41.983;3.89;3.3;12.099;0;.21;1.78;10.519;2.45;2.505;5.23;83;11;8;2;46.35
24;20.948;2.85;.756;9.029;1.445;2.09;1.45;0;.12;2.083;1.125;50;11;9;2;0
63.649;87.771;10.26;2.138;25.276;.97;6.5;20.665;.4;11.358;3.894;6.31;63;7;2;2;99.63
33.479;66.83;5.13;1.62;17.751;4.1;3.931;16.05;.4;.35;5.263;12.235;83;10;6;2;0
62.139;66.57;9.21;1.537;21.017;1.96;2.73;5.96;.412;14.94;5.671;3.133;57;6;2;2;83.188
60.97;82.669;14.49;3.379;21.341;1.2;2.7;21.265;3.477;4.283;4.345;6.189;36;8;2;6;70.7
108.011;132.691;12.21;3.349;21.072;8.03;2.46;27.95;15.601;15.18;12.024;14.815;44;2;2;3;146.058
54.189;64.52;10.4;2.31;27.565;3.28;0;0;0;16.899;1.251;2.815;33;7;2;6;60.411
53.932;47.274;12.11;2.35;17.427;2.855;2.481;.84;0;5.85;1.154;2.207;28;6;4;3;73.5
91.137;58.888;16.178;3.716;13.625;1.085;9.089;1.94;0;3.498;5.012;4.745;42;6;1;4;11.5
147.487;114.868;20.782;3.144;29.446;.305;0;9.3;.254;35.173;12.453;4.011;37;1;2;4;176.999
103.877;101.028;15.929;4.231;26.583;5.585;0;18.88;.532;6.51;14.768;8.01;54;4;2;4;126.485
34.412;34.341;9.26;3.154;8.458;0;2.512;.745;0;4.95;.829;4.433;26;7;1;3;0
152.951;122.266;9.66;4.739;14.903;.575;0;4.323;.221;17.971;51.217;18.657;52;6;2;3;203.522
76.198;79.951;11.087;3.14;15.638;1.35;6.7;11.21;.61;13.324;2.556;14.336;30;6;2;3;88.569
44.055;65.874;4.37;3.129;11.217;0;3.645;4.723;4.799;3.673;6.619;23.699;30;4;3;3;32.7
44.505;64.389;8.87;3.385;12.513;7.45;4.133;8.032;4.092;6.353;1.834;7.727;21;6;2;3;69.1
53.183;69.391;9.95;4.927;7.547;16.795;7.73;6.669;2.645;6.856;2.506;3.766;70;10;6;2;0
68.426;75.345;10.7;4.615;22.723;2;1.783;4.565;1.572;8.589;2.843;15.955;49;6;2;4;97.272
60.995;53.623;9.12;4.094;13.996;.665;6.035;9.215;.077;6.905;1.713;1.803;51;4;2;2;87.519
50.592;63.054;8.435;3.21;21.639;5.17;2.945;7.095;2.722;1.34;3.923;6.575;26;6;2;4;64.44
33.001;32.118;9.77;4.92;6.224;0;3.055;0;0;1.3;3.904;2.945;57;7;2;1;38.396
39.96;57.114;.48;5.274;26.277;0;3.37;7.98;1.927;.4;4.285;7.121;28;11;9;5;0
48.225;74.127;4.68;5.695;17.136;5.645;3.723;8.215;12.116;.125;5.082;11.71;25;6;2;4;56.575
86.285;108.377;13.134;5.261;29.503;8.995;2.471;21.555;4.241;6.315;5.707;11.195;45;4;2;4;95.472
150.971;145.731;14.395;2.293;14.554;.74;3.863;4;33.84;41.88;26.275;3.891;39;1;2;2;197.786
57.229;55.94;6.457;2.652;25.697;.345;3.33;3.961;.842;4.66;.994;7.002;43;6;2;6;59.408
116.625;368.528;277.631;3.915;14.294;.56;0;8.775;6.354;28.899;8.455;19.645;26;1;2;4;136.728
20.1;9.967;3;1.171;3.107;1.16;.88;0;0;0;.154;.495;82;11;8;1;0
53.892;90.956;8.737;2.785;27.488;4.54;2.16;5.78;6.497;15.205;6.77;10.994;56;6;2;3;89.81
64.471;44.901;7.882;.948;15.57;2.345;1.395;1.44;1.245;1.487;3.25;9.339;66;10;6;2;0
43.406;41.526;13.353;1.636;16.222;1.3;2.1;.5;2.284;0;2.266;1.865;57;8;1;2;21.76
33.319;36.29;14.401;.913;11.515;0;1.905;0;.32;3.31;1.711;2.215;69;10;6;1;0
54.536;48.508;10.431;4.385;13.497;0;5.945;5.23;.908;.3;4.739;3.073;63;10;6;2;0
81.156;86.69;15.887;4.899;32.859;0;0;2.565;17.016;8.089;2.2;3.175;55;4;2;2;93.212
95.591;45.002;16.012;1.435;14.301;0;0;0;.294;9.25;1.952;1.758;36;2;2;1;115.6
105.922;85.654;8.101;2.976;20.985;0;.338;11.935;4.648;18.058;17.068;1.545;49;2;1;5;80.838
39.148;363.007;252.176;1.965;16.821;0;0;.875;1.419;0;11.328;78.423;57;11;9;2;0
31.832;26.829;7.707;4.289;5.908;0;3.295;2;.33;0;1.664;1.636;71;10;6;1;0
43.567;31.744;5.56;4.292;10.097;0;0;.265;3.95;4.385;1.329;1.866;66;4;3;1;36.2
41.167;33.557;6.532;1.778;12.295;.81;2.069;.08;5.819;.075;2.219;1.88;68;10;6;2;0
71.462;68.526;5.091;3.485;21.355;7.225;1.378;.995;7.172;4.78;6.557;10.488;36;1;2;2;95.115
86.251;244.664;9.599;2.713;42.356;3.32;4.995;53.57;24.765;35.696;18.72;48.93;34;6;1;4;0
24.503;24.792;3.21;1.32;4.705;0;.15;0;.087;10.25;4.35;.72;87;11;8;1;0
46.187;33.675;7.882;2.791;13.818;0;4.1;1.125;1.471;0;1.953;.535;68;11;8;2;0
35.327;25.546;4.91;1.002;9.1;3.03;1.876;0;0;1.44;2.913;1.275;63;7;2;1;45.85
20.754;17.633;3.33;0;6.14;0;0;2.723;1.019;.2;2.891;1.33;71;10;6;1;0
58.442;61.507;10.336;4.071;17.226;5.87;7.99;4.29;1.577;5.196;.154;4.797;20;6;2;3;74.85
23.072;30.826;8.93;3.007;7.941;0;.819;2.745;5.26;.24;.254;1.63;44;2;1;2;0
85.018;64.351;7.48;2.861;22.993;6.43;0;1.785;1.11;17.735;1.517;2.44;26;7;2;2;125.206
26.489;26.336;10.272;.69;9.151;0;0;.275;.196;.15;3.026;2.576;70;11;8;1;0
36.802;26.724;5.786;2.04;10.287;0;2.171;1.825;.217;.05;2.5;1.848;65;10;6;2;0
23.71;25.117;1.063;3.131;10.171;3.884;2.085;0;1.145;0;1.588;2.05;71;10;6;2;0
79.161;89.529;13.436;1.802;16.663;7.31;6.243;10.795;6.823;6.995;5.719;13.743;55;6;2;2;89.93
38.482;32.674;11.957;1.998;7.527;.635;0;.325;.414;1.225;4.21;4.383;66;10;6;1;0
123.134;167.529;15.972;4.995;34.31;36.34;4.83;11.69;2.704;44.542;7.186;4.96;67;10;6;3;86.538
22.464;21.362;4.81;2.475;8.598;.745;0;.5;2;0;1.759;.475;74;10;6;1;0
160.007;395.933;9.616;3.317;42.766;15.025;5.476;20;110.648;3.785;171.625;13.675;31;2;2;4;206.615
67.524;118.818;27.807;51.337;13.693;0;3.15;7.56;.62;2.58;6.751;5.32;63;7;2;2;70.97
71.009;68.465;15;.635;20.621;1.195;5.675;1.163;3.855;5.732;7.321;7.268;22;6;2;2;103.94
190.111;98.83;22.581;1.596;29.783;2.52;9.085;2.654;1.445;16.226;8.239;4.701;45;6;1;5;65.823
33.21;31.349;10.67;2.832;14.408;0;0;0;0;0;.899;2.54;73;10;6;2;0
116.584;65.346;20.97;.933;6.323;1.29;1.26;0;.294;24.032;6.869;3.375;62;4;3;2;36.936
18.254;21.406;3.596;1.042;4.083;2.51;1.445;.085;0;.09;7.5;1.055;87;11;8;1;0
87.797;44.433;13.891;1.434;13.334;3.65;1.598;0;.424;4.015;4.752;1.335;45;2;2;2;95.721
16.7;7.205;3;.32;2.865;.88;0;0;0;0;0;.14;84;10;6;1;0
21.175;25.978;4.78;1.161;8.56;.065;0;0;.18;.748;8.689;1.795;70;10;6;1;0
46.653;105.411;6.644;.721;14.143;1.245;4.05;47.89;3.761;4.173;7.211;15.573;53;2;2;1;69.87
118.721;98.486;16.038;5.167;27.967;15.69;9.96;.113;.34;8.046;7.57;7.595;86;11;8;3;113.597
81.799;68.063;13.006;20.545;18.556;.495;.453;2.534;.185;6.141;2.383;3.765;53;4;2;3;79.401
44.032;75.314;6.88;2.382;9.559;10.495;2.102;5.875;27.853;5.115;4.23;.823;76;10;6;2;2.5
72.536;75.967;16.243;7.607;19.204;3.68;10.905;0;8.963;.173;5.206;3.986;41;2;2;3;76.923
142.074;101.645;20.146;4.668;29.265;0;1.839;11.955;6.109;5.096;3.938;18.629;47;7;1;4;59.926
81.193;142.338;14;2.289;14.105;11.215;10.92;28.36;6.7;23.869;16.257;14.623;20;4;3;2;119.793
99.2;61.61;18.726;2.308;21.948;.22;0;1.165;1.481;3.31;7.926;4.526;48;1;2;3;120.424
15.618;9.307;0;1.494;4.29;.075;0;0;1.534;0;1.334;.58;78;10;6;1;0
28.288;29.984;5.05;2.484;9.17;.338;0;4.99;.098;0;6.626;1.228;73;10;6;1;0
71.569;73.638;9.71;2.946;20.833;10.58;1.45;3.07;9.779;2.956;5.723;6.591;60;6;2;2;54.66
61.468;52.766;8.62;1.436;20.815;.45;6.871;1.615;.82;.905;2.661;8.573;65;10;6;3;36.577
31.244;40.18;3.122;8.317;15.329;0;2.1;2.22;.125;0;5.936;3.031;86;10;6;2;0
76.565;92.438;9.42;6.482;28.368;5.78;4.685;4.495;5.438;4.177;4.179;19.414;36;4;2;4;91.537
22.78;19.336;8.95;3.782;5.118;0;0;0;0;0;.595;.891;90;11;8;1;0
51.74;53.449;7.76;1.217;15.091;1.095;3.52;5.51;.077;12.66;3.664;2.855;64;11;9;2;0
32.02;38.816;9.06;2.235;9.083;2.295;2.378;.465;10.796;0;1.729;.775;69;10;6;2;0
33.911;19.995;.82;1.586;10.44;.935;1.37;3.25;.3;0;.654;.64;74;10;6;2;0
31.911;36.955;11.01;2.102;7.767;0;2.15;3.21;.907;1.45;4.084;4.275;28;11;9;3;0
63.374;57.222;9.44;3.272;18.588;2.56;6.021;0;5.043;5.127;4.557;2.614;52;6;2;2;80.9
22.43;16.536;8.715;1.156;5.057;0;0;0;.029;0;.911;.668;78;11;8;1;0
23.5;20.46;9;3.815;6.415;0;0;0;.025;0;.62;.585;82;11;8;1;0
77.046;75.871;8.98;1.868;16.417;.26;1.376;.42;.44;41.914;1.989;2.207;63;7;2;2;113.99
20.53;18.647;5.83;1.837;7.291;0;0;0;1.294;0;1.497;.898;76;10;6;1;0
101.414;112.975;16.745;2.308;16.682;9.005;.28;27.44;.192;29.176;4.114;7.033;51;4;2;3;100.359
25.74;22.58;11.384;.691;7.169;0;1.4;0;.242;0;.604;1.09;80;11;8;1;0
103.858;76.757;20.489;2.535;15.9;1.5;6.43;9.585;1.034;6.19;3.014;10.08;42;6;2;5;84.86
91.316;180.316;106.487;2.231;18.394;0;.05;3.49;6.782;21.594;9.585;11.703;59;4;3;2;58.662
79.814;43.576;12.344;1.643;9.626;9.75;2.58;.125;1.366;2.258;1.733;2.151;52;6;1;2;33.5
117.984;146.808;20.59;4.461;18.058;12.213;1.126;4.683;9.203;26.406;2.868;47.2;29;2;2;2;134.25
40.567;59.259;12.904;2.953;19.508;0;0;1.165;3.994;5.174;3.833;9.728;75;10;6;2;0
116.767;128.224;22.262;4.692;31.656;11.95;8.55;8.429;12.905;9.189;6.793;11.798;31;6;2;4;139.451
86.147;65.184;12.59;5.19;17.758;3.59;1.155;3.095;0;12.312;4.706;4.788;54;6;2;2;102.983
111.249;82.071;15.945;2.312;21.513;8.855;1.305;7.485;1.13;10.293;8.423;4.81;31;6;2;3;97.731
36.486;26.858;10.002;1.895;8.128;0;4.206;0;.171;0;.667;1.789;85;10;6;2;0
59.573;91.109;7.06;5.742;26.091;2.368;1.796;1.775;25.381;5.726;9.01;6.16;41;7;2;5;71.49
41.058;49.707;5.49;1.694;8.206;2.35;.5;5.84;6.445;3.692;1.175;14.315;22;6;2;1;58.373
105.35;233.035;8.695;3.596;32.048;101.5;4.54;30.09;2.15;6.282;36.96;7.174;54;7;2;2;149.369
36.539;31.338;3.91;9.485;12.506;.6;0;2.1;0;.4;.619;1.718;71;10;6;2;0
33.089;41.646;7.57;2.778;13.425;3.155;3.27;3.715;.135;0;2.512;5.086;77;10;6;2;0
71.704;96.969;5.96;6.07;15.106;.6;9.595;7.485;1.098;15.247;4.416;31.392;25;6;2;4;97.632
19.19;12.598;3.87;3.279;3.79;0;0;.25;.237;0;.679;.493;62;11;8;1;0
56.35;36.945;7.95;2.971;17.16;0;.185;.765;1.292;1.205;3.444;1.973;65;5;3;1;18.43
45.264;57.892;12.526;1.859;7.906;7.175;2.245;0;.237;20.436;2.893;2.615;72;10;6;2;0
60.856;32.633;10.558;2.363;8.24;0;1.19;4.435;.103;2.6;1.676;1.468;47;7;2;2;78.938
13.33;9.224;2.5;0;4.844;0;0;.395;0;0;.579;.906;75;11;8;1;0
119.359;91.625;10.155;4.296;27.211;1.81;2.99;6.89;6.821;24.597;2.368;4.487;48;6;10;5;147.67
125.157;87.446;12.651;3.877;23.664;5.195;2.75;8.715;0;23.169;5.449;1.976;32;4;2;4;158.753
80.705;85.581;35.994;3.192;20.417;0;0;3.985;1.354;11.578;4.344;4.717;36;6;1;4;67.873
79.553;122.428;12.333;2.801;16.412;1.395;8.37;1.045;35.904;20.47;19.3;4.398;41;6;2;4;91.438
187.014;135.078;17.529;5.238;35.209;4.83;0;13.745;11.467;6.399;19.245;21.416;50;1;2;3;239.072
94.704;75.64;9.407;1.387;10.991;3.32;0;13.61;4.215;24.196;6.076;2.438;22;4;2;2;114.558
31.1;27.472;6.25;2.882;12.154;1.75;.355;.175;.095;.59;1.283;1.938;69;10;6;2;0
26.168;36.441;10.66;3.35;8.629;0;2.632;3.05;.53;.18;4.16;3.25;62;11;8;1;0
85.238;65.191;8.789;2.274;24.865;3.865;1.135;12.15;4.864;2.115;.846;4.288;30;6;2;3;100.779
60.671;64.755;19.274;4.809;21.729;0;0;10.785;.415;1.49;3.973;2.28;45;1;1;6;0
71.781;53.19;12.188;4.588;13.724;0;2.7;0;9.239;3.581;1.812;5.358;34;3;2;4;77.538
20.76;14.278;6.26;1.379;3.338;0;0;0;0;0;1.34;1.961;80;11;8;1;0
15.781;34.609;0;2.177;11.477;2.455;2.765;6.05;2.115;0;4.64;2.93;64;11;8;1;0
43.97;60.938;11.555;2.607;21.128;0;1.615;8.55;4.001;1.441;4.903;5.138;63;7;5;2;24.12
85.61;134.25;8.821;3.722;18.333;1.35;4.086;12.49;68.545;9.958;5.48;1.465;51;6;2;2;112.82
40.857;47.134;13.798;7.818;14.784;0;0;6.9;0;1.539;.495;1.8;78;11;8;2;0
104.984;64.845;18.994;2.801;22.514;3.06;0;0;1.328;3.832;4.935;7.381;54;2;2;3;90.287
67.174;53.359;16.105;1.282;16.342;2.015;0;3.875;.908;3.981;6.286;2.565;81;11;8;2;45.57
158.055;104.796;15.361;2.207;24.377;1.795;1.698;7.94;22.07;10.479;7.358;11.511;44;6;2;3;199.701
122.264;60.567;18.377;2.284;22.204;1.53;0;.15;1.128;9.696;3.938;1.26;61;10;7;3;125.45
114.098;113.651;12.105;2.793;18.014;6.01;0;5.855;21.547;24.753;15.063;7.511;55;1;2;3;147.33
98.35;109.136;19.667;2.913;22.77;2.315;6.643;32.698;2.781;6.629;7.027;5.693;42;2;2;5;101.613
31.027;15.969;2.811;2.77;6.091;0;0;0;.573;0;2.717;1.007;80;11;8;1;0
26.246;24.324;8;0;10.644;.065;0;0;.445;3.1;.3;1.77;49;8;2;1;43.63
52.373;63.82;7.18;1.872;11.828;3.8;0;7.49;0;17.098;3.979;10.573;28;6;2;2;68.901
94.075;54.617;26.025;2.382;11.766;0;0;0;1.336;2.136;8.799;2.173;75;10;6;2;0
70.236;79.445;14.47;5.094;13.837;.33;3.375;8.875;9.755;14.613;2.929;6.167;28;7;2;3;66.11
105.231;70.399;6.91;2.115;27.235;.71;2.348;4.667;3.009;11.507;4.726;7.172;45;2;2;7;118.342
142.531;94.519;10.764;5.957;30.558;19.25;5.305;3.7;0;4.31;8.044;6.631;53;8;1;5;22.82
44.37;31.971;6.291;6.515;8.454;.74;1.897;.15;1.884;4.768;.497;.775;60;7;2;2;58.84
135.875;120.184;11.389;4.497;25.486;1.775;13.6;4.51;20.42;20.871;2.62;15.016;69;7;3;4;132.46
207.901;117.346;15.481;1.429;23.141;.11;1.353;4.015;10.61;10.561;32.625;18.021;43;2;2;5;267.801
100.356;82.781;18.012;1.39;24.087;.6;0;7.004;2.77;7.331;8.598;12.989;49;1;2;4;125.287
91.906;70.975;11.445;3.08;8.44;4.943;1.163;31.32;.17;5.97;2.061;2.383;26;6;2;2;116.316
101.516;118.008;8.02;3;22.454;20.305;2.999;7.25;27.334;8.151;2.115;16.38;47;6;2;3;142.423
81.235;80.96;10.096;12.997;25.936;.17;0;2.27;1.188;20.119;4.642;3.542;60;6;2;2;95.9
13.8;16.517;1.267;1.125;6.762;0;0;3.275;.297;.665;1.498;1.628;64;11;8;1;0
74.75;70.69;19.235;4.616;10.291;16.885;0;0;.411;4.586;6.638;8.028;70;10;6;2;0
33.249;26.114;13.153;2.219;3.735;0;1.17;0;.156;.365;4.066;1.25;83;10;6;1;0
87.586;67.527;14.15;2.115;12.813;4.745;5.006;2.495;12.983;5.724;2.662;4.834;65;10;6;2;0
28.942;43.807;14.021;12.129;5.682;0;0;8.65;.047;1.645;.943;.69;73;11;8;1;0
34.975;53.294;8.396;4.288;10.089;0;1.942;5.495;.188;17.172;1.126;4.598;51;5;10;2;39
92.448;91.766;13.483;1.911;36.17;1.245;.985;22.825;.104;6.748;6.69;1.605;69;7;3;3;77.175
79.355;76.377;11.683;3.415;35.231;.3;1.03;5.085;.487;6.06;6.059;7.027;42;2;2;7;71.63
75.761;50.425;10.004;3.789;21.786;0;.32;0;.417;5.645;1.533;6.931;41;6;2;4;82.965
83.478;68.007;8.923;4.212;20.038;6.51;2.185;2.75;2.125;6.055;7.301;7.908;58;6;1;4;63.399
58.739;95.121;9.708;6.919;21.154;1.875;0;2.125;1.427;3.071;38.332;10.51;27;4;2;5;69.543
68.872;83.623;18.75;2.605;18.73;.21;1.185;3.495;16.746;10.619;4.536;6.747;63;7;2;3;88.094
29.67;31.769;7.04;.93;14.074;1.995;0;0;.286;1.9;3.171;2.373;71;10;6;2;0
120.923;51.681;12.135;2.279;18.636;1.675;0;1.77;2.594;.993;7.645;3.954;62;2;2;2;110.095
84.173;55.58;12.636;3.865;13.937;1.02;0;1.125;.284;16.609;2.891;3.213;50;6;2;2;102.121
81.229;360.763;115.21;3.469;20.611;4.435;0;56.48;101.284;15.765;6.46;37.049;36;6;2;2;97.632
93.086;112.492;12.535;4.956;31.403;3.39;.235;20.188;.513;18.484;15.176;5.612;37;1;2;4;113.942
42.87;47.926;5.24;1.427;14.226;0;0;3.9;9.493;3.51;2.594;7.536;73;10;6;2;16.52
24.349;25.684;7.051;1.219;6.734;.15;0;5.767;.715;1.28;1.137;1.631;58;10;7;1;0
21.236;18.895;6.14;.962;7.692;0;0;0;.431;.12;2.134;1.416;82;10;6;1;0
28.871;36.21;10.267;2.244;9.957;.5;0;0;.109;9.779;1.284;2.07;76;10;6;2;0
93.996;62.102;7.59;1.896;21.459;3.69;.665;2.72;3.709;9.35;6.208;4.815;32;7;5;3;69.231
61.184;62.415;25.95;1.881;13.435;0;0;6.74;.432;3.378;6.21;4.389;29;6;2;3;65.179
55.423;53.533;7.99;2.357;15.896;4.57;2.842;.595;.568;10.308;4.813;3.594;29;2;2;3;56.042
39.486;56.252;13.441;1.773;7.599;7.105;4.91;.095;.468;.51;9.66;10.691;56;11;9;1;0
65.692;66.033;8.582;1.442;30.869;.895;0;10.4;1.491;0;3.361;8.993;40;6;1;5;0
89.236;154.085;7.52;4.304;56.938;11.838;14.41;23.505;3.003;5.395;5.523;21.649;38;6;1;7;66
73.397;94.164;9;4.369;23.759;20.05;8.79;5.155;1.592;7.758;10.025;3.666;39;6;1;5;85.65
24.743;28.997;6.715;2.371;5.219;.875;.564;4.595;.311;.92;1.639;5.788;55;8;3;1;7.35
34.564;36.336;7.54;8.75;10.756;0;4.682;.75;.209;0;1.381;2.268;66;10;6;2;0
34.145;50.266;3.82;2.32;15.219;4.03;0;6.095;1.666;3.925;1.824;11.367;72;10;6;2;0
79.5;68.18;8.82;3.723;16.962;10.5;7.4;2.4;4.925;4.956;5.335;3.159;36;6;2;3;120
55.296;33.284;9.779;3.184;12.661;1.145;0;1.745;2.225;0;.789;1.756;84;10;6;2;44
93.939;118.757;14.044;7.892;29.078;8.828;1.38;12.08;1.349;11.73;13.532;18.844;62;6;1;4;45.61
118.088;100.501;11.596;2.459;9.939;.46;3.235;32.74;6.604;11.971;5.521;15.976;26;7;2;2;150.874
94.329;80.247;16.279;3.226;23.388;7.855;0;10.725;2.436;6.821;6.656;2.861;67;10;6;2;0
75.375;98.389;10.368;3.75;15.79;1.555;.225;5.55;16.884;14.667;10.545;19.055;29;3;2;2;87
94.006;93.75;13.269;3.737;30.937;14.795;0;3.475;4.275;13.127;6.984;3.151;28;2;2;4;104.654
59.069;59.642;10.943;3.187;11.328;.69;.67;10.995;.33;12.939;4.87;3.69;42;5;2;3;48.935
108.607;49.788;13.284;2.862;13.498;2.453;0;7.835;.077;1.99;3.069;4.72;47;11;9;4;1.1
61.173;57.428;8.408;2.249;3.88;19.62;2.74;0;.135;6.115;2.096;12.185;34;2;2;1;71.678
123.232;127.469;28.958;3.128;23.083;13.245;0;6.935;.461;15.729;31.601;4.329;40;2;2;6;181.335
82.463;66.946;12.849;5.348;17.232;0;0;.245;3.944;18.171;4.987;4.17;29;4;2;4;91.941
79.195;153.097;57.241;5.884;18.245;7.385;2.8;12.655;3.609;30.268;9.221;5.789;60;2;2;2;102.085
48.597;30.071;.314;2.229;14.534;.545;0;0;1.846;4.353;2.059;4.191;39;7;2;3;41
72.126;53.159;7.049;2.575;12.083;4.29;0;11.553;.121;1.9;4.013;9.575;61;7;2;2;97.288
86.571;84.569;9.035;1.007;24.067;2.765;0;21.618;6.475;4.502;6.864;8.236;53;1;2;4;103.505
27.803;68.433;9.3;3.538;14.672;4.903;2.408;14.572;.309;4.455;4.302;9.974;27;6;1;3;0
52.003;113.002;7.04;7.458;13.3;2.665;3.15;6.753;51.9;5.005;10.228;5.503;44;7;2;2;86.894
67.761;216.187;184.365;2.505;14.659;1.095;0;.31;1.753;7.546;1.236;2.718;50;8;3;3;54.33
13.3;10.833;.99;2.035;4.295;0;0;.19;.096;.444;2.263;.52;55;11;9;1;0
22.585;6.681;2.81;1;1.445;0;.225;0;0;.18;.586;.435;69;10;6;1;0
23.331;27.165;.75;2.798;11.269;.805;.195;3.238;.106;.43;.854;6.72;67;10;6;2;0
20.82;18.699;10.225;3.021;4.164;0;0;.15;.094;0;.655;.39;68;10;6;1;0
29.032;31.061;7.913;2.578;11.083;0;1.5;0;.038;0;2.982;4.967;61;11;9;2;0
60.975;50.088;12.25;2.85;15.151;1.81;5.475;.195;.22;6.988;2.016;3.133;33;7;2;5;66.213
26.885;22.059;7.422;.447;7.528;3.655;0;0;.096;0;2.001;.91;62;7;2;1;32
58.594;56.277;14.718;.985;11.819;3.923;2.28;2.125;.106;3.545;7.083;9.693;79;10;6;2;0
30.027;36.029;10.25;1.147;14.114;0;2.796;1.72;.86;.779;2.565;1.798;19;11;9;2;0
53.414;73.306;6.5;1.522;22.238;2.665;3.446;8.465;7.038;5.414;5.538;10.48;24;6;2;2;95.77
41.372;23.639;11.966;1.01;5.31;.185;0;.225;.096;1.245;3.077;.525;56;8;3;1;15.41
41.046;54.188;7.555;2.451;14.35;.82;2.73;9.825;.562;2.225;6.87;6.8;55;4;2;2;42.173
91.567;72.709;10.705;1.726;27.328;1.76;0;2.875;1.161;11.326;6.9;8.928;52;6;2;3;118.31
74.206;90.524;7.206;1.86;14.521;2.69;3.43;3.715;.088;50.173;3.659;3.182;33;1;2;3;67.308
79.956;82.472;9.791;3.443;14.446;14.645;.425;17.837;2.746;4.295;3.016;11.828;63;7;2;3;67.95
99.496;106.907;13.256;2.216;26.524;5.21;3.769;2.995;15.538;26.88;6.551;3.968;35;1;2;4;113.544
57.058;46.027;4.705;1.402;11.987;.645;0;.605;18.665;3.326;1.598;3.094;28;4;2;3;55.33
90.484;41.265;3.84;1.75;15.831;3.38;4.3;.75;.451;3.09;3.152;4.721;52;6;2;2;117.649
54.633;52.513;5.132;1.482;13.608;2.023;2.379;2.1;8.094;7.4;5.794;4.501;57;11;9;2;12.35
25.445;24.704;4.65;1.158;11.592;0;1.44;.25;.022;2.467;.474;2.651;68;10;6;2;0
20.312;10.726;5.079;.991;2.928;0;0;0;0;.09;1.638;0;75;10;6;1;0
71.262;58.095;11.488;2.06;15.244;2;.95;11.22;.245;1.809;8.98;4.099;36;2;2;4;79.36
56.956;51.168;22.382;1.337;10.379;.235;0;1.514;8.877;.32;3.763;2.361;30;1;2;2;55.377
35.57;73.538;14.275;13.007;21.02;2.813;6.35;0;.485;8.126;4.055;3.407;49;6;10;3;47.5
71.57;40.85;7.395;5.3;7.676;.805;4.46;0;4.545;6.97;1.731;1.968;50;6;2;2;105.73
26.51;44.393;11.593;7.725;7.31;0;.447;0;.648;11.734;4.936;0;48;2;1;2;0
95.638;126.169;10.91;4.007;23.965;3.253;4.37;36.095;.387;16.222;6.55;20.41;55;4;2;2;119.41
23.695;12.368;4.173;1.477;3.804;0;0;.425;0;0;1.111;1.378;64;10;6;1;0
84.397;99.945;12.491;2.005;16.044;10.25;2.935;0;9.423;18.477;2.383;25.937;36;1;2;2;100.463
97.43;79.893;10.721;1.864;16.822;10.55;1.863;25.005;.115;9.803;1.954;1.196;25;7;2;2;116.201
79.558;128.854;10.006;3.842;19.967;2.675;1.505;4.645;10.586;27.487;8.613;39.528;52;6;2;2;115.793
102.033;61.441;12.112;2.745;14.046;3.745;0;2.805;2.17;16.061;2.819;4.938;58;1;2;2;129.005
51.372;164.861;9.278;4.093;35.207;9.07;0;31.255;9.977;16.343;6.515;43.123;49;6;1;5;53.346
145.352;137.152;9.923;4.384;38.886;15.461;10.883;15.03;4.903;13.249;9.881;14.552;46;6;2;5;193.708
105.531;166.458;14.795;3.274;37.548;9.005;5.62;5.5;16.695;54.481;3.14;16.4;43;4;2;3;104.115
38.481;40.55;7.493;2.341;6.209;2.665;0;0;.742;13.985;6.365;.75;65;10;6;2;0
79.45;71.389;9.163;4.095;13.107;6.65;0;13.995;4.011;6.257;7.089;7.022;49;6;2;4;103.42
73.735;66.29;9.17;4.727;14.412;.125;6.08;8.635;.1;16.05;3.031;3.96;49;7;2;3;54.56
51.285;63.555;6.17;2.845;19.797;0;4.212;3.92;11.334;6.089;1.254;7.934;25;6;2;4;63.55
33.027;22.37;4.502;1.145;9.345;0;0;0;.058;.525;5.66;1.135;74;10;6;2;0
68.748;119.359;5.37;2.055;26.704;1.405;5.785;8.38;1.129;53.193;6.76;8.578;61;4;2;2;93.86
86.739;49.364;13.283;2.462;19.393;3.505;.2;2.955;.28;4.929;1.057;1.3;27;2;2;4;100
71.078;44.598;9.001;1.581;10.839;0;0;2.495;2.795;9.008;4.859;4.02;26;7;2;3;78.52
106.98;123.025;8.75;7.077;32.1;17.905;4.755;6.4;2.166;25.715;7.977;10.18;43;6;1;6;93.05
114.378;125.513;25.906;2.943;22.077;14.135;.45;14.277;29.334;2.027;7.243;7.121;23;1;1;4;6
103.47;59.974;9.481;3.018;15.512;.32;2.955;.588;14.286;4.386;2.336;7.092;23;6;2;2;135.035
121.218;88.881;11.957;19.335;18.675;1.57;2.767;0;7.691;16.66;2.836;7.39;34;1;2;2;129.353
105.579;110.144;9.06;5.824;32.081;4.985;6.663;18.155;4.096;7.009;7.135;15.136;36;2;2;7;129.668
96.914;102.63;15.124;29.031;24.899;1;0;10.923;8.759;3.749;4.254;4.891;42;2;10;6;101.381
31.209;23.454;7.625;1.728;3.876;2.588;0;.06;3.921;1.05;1.606;1;70;7;3;1;10.264
