"NIC" "TEX" "HOU" "FUE" "FOO" "ALC" "TOB" "CLO" "DUR" "TRA" "SER" "OGM" "AGE" "OCC" "ECP" "NOP" "NGW"
"1368" 27.983 32.869 9.519 3.966 10.923 0 0 0.15 3.127 1.75 2.318 1.116 50 4 2 2 30
"1369" 68.412 76.069 2.365 2.804 19.526 15.37 8.75 4.135 1.716 17.09 2.96 1.353 26 6 1 2 36.558
"1370" 64.775 88.459 15.821 2.477 18.216 0.895 0 6.095 6.779 28.316 5.575 4.285 47 2 2 4 67.23
"1371" 62.073 114.803 5.01 4.916 20.767 0 0 2.11 50.122 25.907 3.293 2.678 42 6 1 7 1
"1372" 37.85 34.929 1.595 4.222 16.223 1.21 0 7.87 0.74 0.11 0.404 2.555 67 10 6 2 32.55
"1373" 43.466 27.459 4.725 2.189 8.227 3.65 0 0 0.038 2.019 5.701 0.91 39 7 2 1 60.35
"1374" 100.158 87.476 7.874 2.217 23.337 4.75 6.255 25.32 3.208 6.791 3.174 4.55 54 7 2 3 139.754
"1375" 80.114 86.128 11.133 3.577 27.642 0 0 4.665 1.31 28.27 3.292 6.239 43 7 2 4 93.268
"1376" 20.57 12.214 2.241 1.269 5.35 0 0 0 0 0 2.034 1.32 79 11 8 1 0
"1377" 91.577 56.632 14.042 3.877 9.34 0.35 2.513 7.47 1.523 7.11 4.366 6.041 38 2 2 4 112.163
"1378" 43.236 44.454 3.344 0.634 10.041 0.835 0 0 0.128 20.843 2.175 6.454 62 10 6 2 0
"1379" 38.508 36.14 11.74 2.691 13.054 0.51 1.635 0 0.323 0.019 3.765 2.403 66 10 6 2 0
"1380" 63.679 45.893 7.035 5.25 13.644 0 0 4.134 3.858 0.882 7.619 3.471 53 8 3 2 22.022
"1381" 61.029 44.056 9.741 3.141 14.821 2.886 0 0.44 2.058 5.773 2.213 2.983 26 6 2 4 68.15
"1382" 49.418 34.311 5.13 4.721 13.374 0.795 0 0.995 1.375 0 1.71 6.211 48 11 9 5 0
"1383" 85.905 91.124 8.19 4.798 25.952 1.26 0 12.38 0.298 14.569 15.219 8.458 26 1 2 2 104.697
"1384" 73.065 70.068 12.296 6.33 16.116 1.375 1.95 0 5.792 19.105 3.813 3.291 46 6 2 3 71.376
"1385" 54.404 38.892 8.633 2.029 10.328 0.52 0 2.58 0.077 5.399 3.796 5.53 30 6 2 4 62.42
"1386" 79.242 50.037 12.869 5.05 10.994 1.265 0 1.118 3.22 4.375 3.79 7.356 33 1 2 4 82.24
"1387" 33.954 26.231 6.181 2.64 4.394 0 0.098 0 7.402 0 3.138 2.378 81 10 6 1 0
"1388" 56.127 54.729 12.119 1.688 15.086 0 4.18 3.295 4.323 5.648 6.696 1.694 55 7 2 2 54.6
"1389" 104.988 71.423 5.609 2.057 29.614 1.52 0 5.955 0.731 13.914 3.173 8.85 78 11 8 5 36.5
"1390" 32.193 32.918 4.402 3.098 13.181 0 4.169 0.495 1.292 0.14 1.161 4.98 58 7 10 2 0
"1391" 58.286 27.787 6.173 2.874 10.095 2.295 2.03 0 0.1 0.58 2.239 1.401 50 6 4 2 78.03
"1392" 75.888 46.32 5.754 1.993 8.877 0.77 0 0 1.371 21.243 2.196 4.116 68 10 6 2 78
"1393" 36.446 16.672 5.637 1.385 5.008 0 0 0 0.061 2.164 1.612 0.805 79 11 8 1 0
"1394" 54.33 44.941 4.237 2.904 10.858 6.88 5.253 0.235 1.135 7.865 1.063 4.511 55 7 3 2 70.745
"1395" 40.172 46.336 6.978 4.412 15.894 2.285 0 0 0.762 7.879 4.482 3.644 28 6 1 4 0
"1396" 49.647 40.056 4.336 1.835 9.879 1.28 2.865 0 0.599 6.083 2.804 10.375 28 6 2 3 57.24
"1397" 54.447 58.55 7.887 1.52 8.282 0.66 0 5.225 1.047 13.1 13.545 7.284 46 6 2 3 52.34
"1398" 71.842 53.772 9.984 1.412 17.145 1 2.488 0.125 0.296 15.566 3.75 2.006 57 2 4 2 91.77
"1399" 26.716 40.68 5.002 3.95 9.059 0 0 0 0.058 18.997 1.561 2.053 71 10 6 1 0
"1400" 54.494 38.509 7.928 1.624 15.123 1.365 0 0.815 0.138 7.12 1.83 2.566 30 6 2 4 64.05
"1401" 53.5 46.384 7.34 4.326 12.421 0 7.383 2.845 2.031 4.048 2.18 3.81 49 6 2 2 68.14
"1402" 123.397 79.259 13.094 4.069 24.047 6.42 0 0 0.501 19.228 10.08 1.82 51 4 2 3 152.926
"1403" 173.438 142.971 15.624 8.101 31.28 12.72 4.645 13.01 6.773 30.465 10.018 10.335 36 1 2 5 225.04
"1404" 70.674 89.248 30.89 4.455 17.32 2.525 0.978 6.23 11.515 9.396 3.037 2.902 29 6 2 5 71.13
"1405" 69.669 58.674 14.093 5.077 18.726 0 0 4.485 1.213 7.491 1.456 6.133 68 10 6 2 15.4
"1406" 111.387 92.485 12.431 4.179 25.052 0.36 0 6.97 1.404 34.142 1.475 6.472 48 6 2 5 108.823
"1407" 80.103 74.348 19.46 7.011 11.203 0 0 2.51 0.209 2.944 26.496 4.515 38 2 2 3 30.02
"1408" 39.54 25.333 4.615 1.286 12.49 0 0 0 0.048 0 3.946 2.948 79 10 6 2 0
"1409" 149.452 119.27 20.476 5.411 28.22 2.705 0.115 3.95 4.208 11.738 28.737 13.71 42 2 2 4 163.381
"1410" 39.15 61.902 16.22 4.48 15.748 0 0.96 10.18 0.24 7.842 1.527 4.705 39 4 3 3 2
"1411" 67.249 37.65 12.838 2.99 9.845 1.275 0 0 0.226 4.282 3.735 2.459 46 5 2 2 25.92
"1412" 68.951 49.387 13.096 3.068 14.882 1.64 0 0 3.591 1.244 3.641 8.225 30 6 2 3 77.407
"1413" 38.279 25.448 10.369 1.112 2.966 0 0 3.125 0.774 2.646 3.78 0.676 82 10 6 1 0
"1414" 52.448 39.875 18.613 1.464 9.406 1.17 0 0 0.007 5.257 2.103 1.855 84 10 6 2 0
"1415" 20.482 25.445 4.388 10.803 7.827 0.32 0 0.775 0.029 0 0.317 0.986 65 10 6 1 0
"1416" 22.003 18.838 2.81 1.615 9.627 0.755 0.534 0.225 0.08 1.065 0.909 1.218 62 8 3 1 8.136
"1417" 66.095 62.892 8.148 13.173 13.012 5.015 5.625 0.07 0.063 13.196 1.495 3.095 60 6 10 2 0
"1418" 27.787 37.221 4.967 8.12 12.236 0 0 0.15 0.704 1.83 4.964 4.25 67 8 3 1 9
"1419" 112.969 55.3 16.944 4.319 9.361 0.72 0 3.349 4.692 9.34 4.755 1.82 26 1 1 2 45.54
"1420" 53.044 41.69 12.566 1.206 5.429 4.393 3.05 0.08 0.653 2.067 10.031 2.215 81 10 6 1 0
"1421" 1.273 20.752 2.885 1.031 7.103 0 2.46 0.27 0.09 4.225 1.13 1.558 41 11 9 2 0
"1422" 50.299 55.823 9.75 3.702 9.701 0.445 5.35 8.37 5.596 7.685 1.347 3.877 26 7 2 2 60.25
"1423" 238.279 208.342 17.721 10.27 37.359 5.755 1.355 17.01 5.118 79.539 18.405 15.81 50 3 2 6 214.835
"1424" 32.384 32.586 14.626 2.407 6.739 0.23 0 1.245 0.357 0.463 3.7 2.819 72 11 8 1 0
"1425" 126.467 62.769 16.369 2.345 18.525 0.61 0 1.855 0.969 2.59 15.506 4 41 3 2 5 131.112
"1426" 147.574 77.849 17.752 3.531 22.412 1 0 0.36 0.67 7.703 15.607 8.814 39 3 2 5 147.464
"1427" 106.015 89.454 11.17 4.883 12.918 1.315 0.696 2.234 0.82 16.899 27.784 10.735 54 2 2 4 126.403
"1428" 68.269 127.729 16.154 3.1 19.204 14.465 0 29.54 8.027 7.898 5.506 23.835 28 2 2 1 101.077
"1429" 65.434 39.032 8.593 0.615 7.151 0 4.67 0 0.058 7.922 9.688 0.335 50 3 2 2 81
"1430" 24.221 23.856 7.601 1.517 6.969 0.15 0 0.85 1.046 0.7 2.385 2.638 83 10 6 1 0
"1431" 24.323 18.729 6.923 0 4.763 0.67 0 0.8 0.781 0.23 2.801 1.761 69 10 6 1 0
"1432" 58.423 16.699 4.058 0 7.818 1.11 0 0 2.115 0.102 0.445 1.051 21 1 3 1 45.5
"1433" 26.751 22.396 4.375 0.096 4.106 2.27 0 0 0.175 6.873 4.246 0.255 23 11 9 1 0
"1434" 20.578 20.352 4.5 0.95 6.688 1.05 1.561 0 1.085 1.77 1.373 1.375 21 1 1 1 0
"1435" 54.337 116.869 20 2.75 19.234 8.844 0.96 15.525 32.158 3.362 6.995 7.041 21 11 9 4 0
"1436" 50.409 84.231 20 2.9 19.884 6.337 0.085 17.535 0.153 3.662 6.703 6.972 20 7 1 4 0
"1437" 30.695 24.253 10 4 8.019 0.375 1.575 0 0 0 0.154 0.13 56 6 1 1 0
"1438" 20.384 10.844 5 0.7 3.675 0 0 0 0 0.25 1.049 0.17 66 7 3 1 5
"1439" 17.95 15.399 5 1.45 5.149 1.88 1.055 0 0 0 0.175 0.69 68 10 6 1 0
"1440" 114.315 88.486 13.735 2.583 14.953 0 3.985 8.58 29.025 4.444 5.803 5.378 51 1 2 3 108.895
"1441" 45.577 26.743 12.923 6.854 5.373 0 0.295 0 0 0.375 0.893 0.03 20 11 9 2 0
"1442" 68.329 70.404 5.387 4.615 18.892 0.355 5.515 5.475 1.08 21.523 2.193 5.369 42 1 2 4 74.473
"1443" 70.69 53.966 9.277 3.746 9.225 3.27 1.218 0.445 0.096 21.255 2.838 2.596 64 2 2 2 80.578
"1444" 64.673 86.015 7.74 6.322 18.691 1.039 1.17 5.72 10.137 23.733 6.31 5.153 28 6 2 4 47.95
"1445" 120.749 112.509 5.752 1.295 15.128 0.31 0 9.351 0.115 13.628 48.959 17.971 61 4 2 5 132.324
"1446" 21.598 15.363 4.472 2.987 3.417 0.4 2.38 0 0.105 0 0.854 0.748 69 10 6 1 0
"1447" 45.036 41.881 5.089 2.639 9.4 13.32 4.084 0.045 0.334 3.05 2.259 1.661 74 11 8 2 37
"1448" 81.058 65.548 7.518 4.702 10.144 1.34 2.428 0 11.387 22.764 1.982 3.283 50 4 2 2 89.132
"1449" 64.08 49.831 4.65 5.05 11.844 2.885 2.57 8.595 1.572 8.243 0.646 3.776 30 7 2 2 83.016
"1450" 311.095 208.796 19.216 7.775 19.085 0.86 1.115 3.265 7.675 126.329 16.656 6.82 55 1 1 4 184.946
"1451" 126.162 35.96 17.322 3.1 4.376 0 0 2.84 0.12 2.119 3.348 2.735 36 2 1 3 0
"1452" 70.57 68.22 4.506 2.935 14.262 13.213 6.208 7.919 3.8 0.2 13.584 1.593 31 6 2 2 97.234
"1453" 101.195 67.561 14.767 5.319 12.325 3.52 0.261 11.2 4.402 3.735 6.223 5.809 45 7 2 4 114.204
"1454" 43.46 32.099 7.17 2.378 7.806 0 2.976 3.145 3.458 0.43 3.213 1.523 78 10 6 2 0
"1455" 104.527 173.746 32.132 3.965 9.254 30.85 2.715 18.65 51.207 2.401 18.617 3.955 81 10 6 3 10
"1456" 69.962 41.98 11.678 4.805 11.07 1.23 1.365 0 0.121 4.074 4.046 3.591 64 4 10 2 0
"1457" 87.423 131.669 15.944 18.868 17.274 0 6.3 6.45 26.35 32.871 3.967 3.645 39 2 1 5 16.19
"1458" 36.235 22.246 11.363 0.995 5.448 3.003 0 0 0 0 0.539 0.898 55 6 1 1 0
"1459" 26.146 17.201 4.157 1.331 5.6 0 0 3 0.577 0.27 0.928 1.338 75 10 6 1 0
"1460" 18.7 15.31 6 1.049 4.295 0.95 1.278 0.36 0 0.443 0.25 0.685 66 10 6 1 0
"1461" 48.416 44.463 4.84 9.19 17.133 5.14 2.724 0.5 0.713 1.452 0.95 1.821 29 7 10 8 0
"1462" 98.191 70.969 6.79 1.612 24.322 9.38 6.225 7.5 0.053 6.738 4.514 3.835 79 11 8 3 46.692
"1463" 74.064 54.986 12.375 2.198 17.098 3.28 0 2.745 0.11 9.259 2.398 5.523 52 6 2 4 95.949
"1464" 107.54 208.688 10.252 1.279 26.521 0.77 0 0.5 108.569 26.617 30.172 4.008 48 3 2 4 135.335
"1465" 58.733 46.117 9.702 3.459 11.508 2.235 0 5.015 0.201 6.171 2.003 5.823 28 1 2 3 68.174
"1466" 78.244 74.087 10.576 2.937 14.472 0 0 32.265 0.366 6.875 3.362 3.234 32 6 2 3 93.9
"1467" 39.842 13.239 4.543 0.066 3.425 0.19 0 0 0 2.229 2.786 0 47 7 2 1 55.41
"1468" 41.045 33.365 3.245 0.047 11.495 0 3.265 0 0.3 11.663 2.725 0.625 51 6 2 1 61.77
"1469" 65.964 58.142 14.083 1.176 18.897 0.6 0 3.665 3.522 3.05 6.895 6.254 53 1 2 3 71.094
"1470" 60.561 59.083 7.74 2.261 21.681 5.15 4.753 1.883 0.537 4.607 4.422 6.049 50 1 2 2 40.151
"1471" 133.531 117.189 24.057 6 23.417 1.133 4.254 9.048 6.792 23.41 12.333 6.745 44 1 2 5 159.297
"1472" 33.93 31.761 5.69 3.344 11.714 0 3.465 0 0.096 0.25 3.596 3.606 68 10 6 2 0
"1473" 71.035 63.332 8.059 2.914 17.767 2 7.48 7.39 0.41 9.447 2.587 5.278 38 6 2 4 79.79
"1474" 35.61 90.844 7.953 3.692 4.205 0.63 0 0 0.07 38.92 25.674 9.7 56 4 2 1 13.847
"1475" 111.112 89.037 17.273 5.246 17.436 3.2 1.74 5.745 1.727 25.302 7.958 3.41 35 2 2 5 128.093
"1476" 54.633 54.946 5.364 3.945 21.237 0 2.951 2.635 0.456 11.778 0.881 5.699 34 6 1 7 0
"1477" 29.783 37.112 20.268 1.98 5.608 0.25 2.156 1.604 1.301 0.05 2.364 1.531 75 10 6 2 0
"1478" 133.613 125.684 9.941 3.923 17.69 0.24 0 17.79 2.918 61.219 7.892 4.071 44 1 2 4 166.444
"1479" 24.912 19.914 3.89 2.931 7.721 0 1.635 0 0.16 0 1.129 2.448 67 10 6 2 0
"1480" 160.921 105.47 12.353 4.373 21.714 1.06 0 7.105 3.16 21.613 25.809 8.283 44 1 2 6 171.395
"1481" 22.94 21.153 5.825 4.464 4.324 3.29 0 0 1.385 0 0.29 1.575 77 11 8 1 0
"1482" 97.953 43.38 8.159 2.24 14.507 1.81 3.93 0.455 0.115 2.673 6.255 3.236 23 6 2 2 117.26
"1483" 34.764 20.454 3.7 1.686 9.648 1.02 1.25 0 0.038 0.763 0.934 1.415 66 5 3 2 15.778
"1484" 33.566 22.241 5.495 3.271 11.685 0 0 0 0.1 0 0.581 1.109 78 10 6 2 0
"1485" 97.581 157.991 11.177 4.154 11.223 0 0 0.75 1.269 3.185 116.125 10.108 48 6 2 3 120.024
"1486" 128.064 77.759 7.34 2.182 12.071 2.04 2.838 4.39 1.684 10.251 5.847 29.116 58 7 2 4 183.21
"1487" 35.311 21.47 5.09 2.892 5.772 1.165 0 0 0.038 4.733 0.324 1.456 66 10 6 2 0
"1488" 22.218 23.088 7.5 1 6.759 0 2.015 0 2.369 0.76 1.106 1.579 22 7 10 2 0
"1489" 65.917 60.555 8.713 1.948 17.802 3.955 2.985 3.18 1.143 7.385 4.023 9.421 59 6 2 3 97.766
"1490" 40.305 35.32 7.21 2.338 12.995 0.26 0.695 1.01 0.25 6.796 0.82 2.946 29 9 2 4 48.033
"1491" 78.814 75.77 4.412 6.84 15.03 2.09 0 6.66 0.064 20.146 13.162 7.366 35 3 2 4 99.289
"1492" 108.589 94.171 15.832 2.385 10.666 0 0 14.885 11.18 7.866 17.004 14.353 68 10 6 3 0
"1493" 37.678 47.407 3.106 3.438 11.17 0.95 1.308 4.028 14.973 3.878 2.445 2.111 38 7 2 3 42.35
"1494" 71.641 62.417 5.18 5.75 18.743 4.85 5.14 5.99 2.037 1.094 4.611 9.022 54 6 2 3 90.565
"1495" 33.571 46 5.28 3.15 10.653 1.41 0 1.251 0.096 17.319 5.389 1.452 25 6 2 4 44.47
"1496" 43.724 53.243 2.155 3.202 24.839 0.188 0 0 0.356 12.612 4.334 5.557 62 2 1 3 31.745
"1497" 46.689 72.669 8.214 3.84 16.144 4.14 0 2.97 29.834 2.54 1.614 3.373 70 10 6 2 0
"1498" 57.661 40.902 1.2 5.847 10.415 1.355 0.321 0 4.75 3.518 3.716 9.78 48 1 2 3 53.862
"1499" 36.466 32.942 5.277 4.238 12.439 2.155 0 2.25 0.188 2.7 2.345 1.35 73 10 6 2 0
"1500" 31.953 28.432 5.676 3.785 9.519 1.19 0 0 0.318 0.5 1.376 6.068 53 3 1 2 0
"1501" 16.643 14.508 2.571 2.348 4.355 2.98 1.235 0 0.019 0.25 0.05 0.7 79 10 6 1 0
"1502" 109.664 112.246 9.22 3.432 37.545 2.69 8.793 5.885 1.356 19.56 6.069 17.696 52 6 2 5 127.11
"1503" 45.896 56.498 19.405 3.395 10.674 0 0.095 0 6.383 8.304 0.636 7.606 70 10 6 2 0
"1504" 20.328 14.828 6.055 2.198 4.49 0 0 0 0.21 0 0.454 1.421 75 11 8 1 0
"1505" 44.278 29.144 2.652 3.005 15.819 0.42 0.95 2.945 0.271 0.57 1.241 1.271 48 6 2 4 50.79
"1506" 19.19 19.689 5.49 4.054 4.503 0 1.335 0 2.5 0.17 0.368 1.269 65 10 6 1 0
"1507" 88.607 54.966 6.958 1.788 13.917 0 2.125 0.48 0.077 16.156 9.032 4.433 35 6 2 4 103.902
"1508" 37.113 41.359 7.995 3.044 12.361 0 0 2.615 0.749 3.534 6.394 4.667 72 10 6 2 0
"1509" 27.012 28.581 6.29 3.168 7.198 0.25 1.265 0 0.359 4.359 1.929 3.763 57 8 10 2 0
"1510" 30.412 36.863 2.258 1.575 11.312 3 3.045 3 0.058 7.718 4.187 0.71 63 6 2 1 38.8
"1511" 53.299 46.453 5.816 1.829 8.572 0.295 1.445 0.6 2.08 13.247 2.486 10.083 24 7 2 2 66.391
"1512" 54.896 67.854 23.297 10.178 13.052 0 0 0 6.331 6.953 4.88 3.163 43 6 2 2 68.924
"1513" 63.467 98.523 4.37 4.36 23.639 3.575 3.535 14.085 2.617 30.927 5.582 5.833 34 7 2 3 84.92
"1514" 43.776 23.666 3.486 4.556 3.006 5.735 3.939 0 0.168 1.003 1.553 0.22 36 3 3 1 29.769
"1515" 59.948 111.351 32.005 3.505 16.651 0 4.417 5.21 25.36 18.711 0.706 4.786 66 10 6 3 43.815
"1516" 32.138 45.38 5.314 5.52 16.13 1.195 0 5.42 6.5 3.438 1.133 0.73 70 10 6 2 0
"1517" 41.282 22.501 5.99 3.576 8.743 0 0 0 0.535 0 1.965 1.692 31 11 9 5 0
"1518" 38.963 42.074 4.964 11.59 16.798 0 1.36 0 0 2.415 2.714 2.233 70 10 6 2 0
"1519" 143.11 32.898 15 3.278 6.015 1.045 2.498 0.075 1.275 2.4 0.086 1.226 22 8 10 2 48.08
"1520" 43.574 37.145 7.391 7.881 9.288 0 0.3 0 5.753 2.984 1.578 1.97 46 6 2 2 44.186
"1521" 31.785 21.071 1.91 4.05 12.114 0 0.24 0 0.15 0 1.254 1.353 41 6 10 3 0
"1522" 42.695 45.048 2.644 4.75 18.073 5.19 5.105 0.14 0.621 5.395 0.437 2.693 29 6 1 3 7.5
"1523" 81.873 112.64 7.663 3.614 12.791 8.04 5.549 3.664 0.615 57.752 11.313 1.639 51 6 1 3 43.121
"1524" 83.448 67.148 8.712 1.108 21.511 1.995 0 0.17 0.752 26.478 4.372 2.05 64 6 1 3 58.981
"1525" 91.282 106.035 16.66 2.063 19.153 1.5 3.299 10.18 22.414 7.974 11.535 11.257 41 2 2 4 117.301
"1526" 135.602 84.996 11.072 9.897 25.09 0.51 0 9.8 2.071 10.983 3.818 11.755 46 2 2 5 137.131
"1527" 18.873 16.062 6.16 1.595 4.316 0 1.495 0.085 0.262 0 1.059 1.09 72 10 6 1 0
"1528" 53.962 141.672 10.861 74.075 11.256 1.57 0 4.9 0.089 27.003 2.64 9.278 64 10 7 2 0
"1529" 42.684 33.988 6.804 2.24 6.661 3.035 0 0 1.125 5.308 7.852 0.963 35 6 2 1 48.64
"1530" 17.15 17.518 4.513 2.194 5.73 0 0 1.155 0.1 0 1.441 2.385 86 11 8 1 0
"1531" 20.981 22.608 6 4.644 7.057 0 0 0.495 0.055 1.73 2.129 0.498 67 10 6 1 0
"1532" 56 34.442 7.269 3.785 9.248 5.1 1.725 0 0.423 1.125 3.401 2.366 65 10 6 2 0
"1533" 42.641 30.788 4.512 1.144 9.892 0.19 2.968 0.125 7.635 0 2.849 1.473 30 7 3 3 7.5
"1534" 50.978 38.89 5.808 4.5 15.738 0.195 1.948 2.475 0.1 3.274 3.671 1.181 32 6 10 6 10.2
"1535" 105.352 115.213 6.24 6.449 25.106 17.135 4.804 2.402 38.404 3.855 5.809 5.009 33 6 2 6 142.47
"1536" 42.228 69.318 2.625 4.546 19.177 0 2.209 9.72 0 20.039 5.326 5.676 50 6 2 5 40.38
"1537" 29.535 22.797 5.845 3.985 10.641 0 0.635 0 0.019 0.05 0.623 0.999 70 10 6 2 0
"1538" 76.231 47.477 7.626 8.935 12.486 0 0 0.175 1.144 1.225 10.083 5.803 70 11 8 3 0
"1539" 32.087 24.073 8.761 0.635 6.134 0 0 0.375 0.07 4.597 1.865 1.636 68 10 6 1 0
"1540" 32.605 32.516 3.339 4.163 11.872 1.53 3.568 0.175 0.051 0.65 4.473 2.695 71 10 6 2 0
"1541" 19.619 21.981 4.578 10.313 5.123 0 0.35 0 0.038 0 1.179 0.4 63 11 8 1 0
"1542" 69.109 56.471 5.895 4.007 24.848 3.475 4.68 1.385 0.68 5.734 2.925 2.842 45 6 2 6 70.14
"1543" 92.178 102.47 8.055 4.276 17.715 0.29 0 1.075 53.34 7.102 2.853 7.764 30 2 2 2 117.834
"1544" 75.145 60.395 7.07 3.423 20.99 4.25 1.17 8.518 3.846 4.964 2.274 3.89 48 6 10 3 113.79
"1545" 81.918 56.191 7.538 8.2 17.756 4.83 8.28 0.45 0 2.905 2.526 3.706 55 6 1 2 0
"1546" 96.821 76.433 10.069 4.513 18.19 0.34 0 8.829 13.834 6.633 5.696 8.329 39 6 2 4 123.84
"1547" 55.155 67.637 9.899 1.144 10.043 1.665 2.665 0 2.547 29.036 3.665 6.973 24 2 2 2 86.224
"1548" 54.821 83.247 12.204 9.769 26.395 0.8 6.03 7.15 0.522 9.302 6.66 4.415 66 10 6 2 0
"1549" 96.82 108.004 37.818 5.351 20.07 5.865 0 0.06 8.505 21.154 3.405 5.776 38 4 2 4 94.5
"1550" 68.363 61.003 5.39 2.953 9.241 0 0 8.054 3.473 27.76 2.234 1.898 33 6 2 2 92.384
"1551" 55.574 52.408 5.76 2.991 11.848 0 4.778 6.475 9 3.247 2.249 6.06 52 6 1 2 42.021
"1552" 50.129 39.395 0.75 4.723 23.11 0 2.882 1.946 1.177 1.368 0.474 2.965 42 5 2 5 36.75
"1553" 61.67 44.607 7.61 2.347 13.284 6.385 3.28 4.157 0.358 2.15 2.585 2.451 32 7 2 3 76.52
"1554" 74.518 93.316 8.357 4.127 17.957 4.125 3.525 4.835 8.26 26.429 10.21 5.491 42 6 2 3 90.371
"1555" 75.571 86.802 17.56 2.844 20.174 4.725 7.05 5.858 11.385 5.114 3.481 8.611 45 6 2 4 94.514
"1556" 58.43 80.777 5.93 10.75 12.679 0 3.186 0.248 3.675 12.403 25.574 6.332 38 7 2 4 68.98
"1557" 44.192 34.547 10.145 3.548 9.709 0 1.02 0 4.938 3.365 1.312 0.51 33 6 2 4 45
"1558" 67.015 46.014 6.474 5.103 18.725 1.765 3.576 0 0.825 0.373 5.767 3.406 48 2 1 7 3.48
"1559" 21.2 14.817 0.64 1.984 8.261 0 2.6 0.24 0.208 0 0.154 0.73 76 10 6 2 0
"1560" 20.69 17.196 5.59 2.234 6.971 0 0 1.42 0.135 0 0.383 0.463 62 11 8 1 0
"1561" 73.782 42.541 6.439 2.221 13.655 2.15 0 12.27 0.397 1.355 1.767 2.287 45 8 2 3 75.42
"1562" 69.293 78.05 4.76 1.739 15.62 5.43 1.955 0 0.17 32.058 13.875 2.443 31 6 2 4 65.286
"1563" 67.087 32.778 5.61 1.56 10.579 3.5 2.892 4.736 0 0.42 0.65 2.831 86 11 8 2 0
"1564" 55.201 57.657 2.244 4.075 8.427 3.555 6.043 7.802 0.051 21.321 3.094 1.045 84 10 6 2 50.096
"1565" 51.694 64.553 2.009 2.506 19.223 2.375 2.38 18.49 0.2 12.984 2.364 2.022 32 6 2 4 56.346
"1566" 71.039 56.147 7.346 5.877 21.725 1.465 4.87 9.852 0.75 0.685 0.154 3.423 31 8 10 10 0
"1567" 25.413 38.464 2.782 18.864 8.01 0 0.621 0.84 0.131 1.4 3.361 2.455 81 11 8 2 0
"1568" 38.443 35.4 1.291 2.478 18.651 0 4.582 0.14 2.875 0.019 0.857 4.507 23 8 2 5 32.96
"1569" 14.903 29.621 2.873 1.538 7.697 1.19 0 7 0.029 5.116 3.265 0.913 75 10 6 1 0
"1570" 55.854 54.315 7.202 3.462 8.032 7.138 0 0 0.102 21.284 5.055 2.04 39 8 2 1 50.362
"1571" 77.287 69.465 5.66 2.955 17.164 1.675 3.918 0.21 0.27 34.899 1.599 1.115 57 7 2 3 94.99
"1572" 24.502 106.927 4.953 3.322 26.856 3.79 2.108 19.29 6.625 15.946 9.942 14.095 52 2 1 5 10
"1573" 146.113 124.795 5.071 4.54 37.406 14.1 13.289 13.655 3.716 9.755 10.485 12.778 50 7 2 6 183.011
"1574" 50.197 101.554 6.13 6.158 20.862 2.075 2.559 27.093 1.678 19.884 11.332 3.783 29 6 2 3 70.93
"1575" 27.79 44.29 6.975 3.846 13.952 5.02 2.93 0.27 0 8.84 1.027 1.43 40 6 2 1 40
"1576" 85.637 70.754 6.939 3.46 25.006 4 0 2.11 10.346 4.986 6.837 7.07 49 6 2 4 117.76
"1577" 35.208 44.863 7.49 1.322 11.439 4.301 8.23 4.795 0.231 0 4.451 2.604 66 10 6 2 0
"1578" 24.35 38.612 8.182 2.115 17.995 0 2.94 0.76 0 1.22 2.834 2.566 26 11 9 2 0
"1579" 104 93.313 10.235 1.846 22.756 11.09 9.473 7.725 6.435 3.395 16.251 4.107 39 6 2 7 113.79
"1580" 76.208 55.857 7.985 4.58 9.693 5.325 1.613 4.552 2.513 9.542 4.4 5.654 25 4 2 2 98.598
"1581" 33 26.319 7.394 2.761 11.005 0 0 0 2 0 2.446 0.713 28 11 9 4 0
"1582" 58.199 35.284 6.399 4.512 15.271 0.33 5.267 0 0 0.53 0.59 2.385 73 7 3 3 46.3
"1583" 81.66 75.078 10 0 14.962 8.135 2.825 1.75 0.4 28.443 7.597 0.966 27 1 2 2 130.435
"1584" 27.303 38.614 10 0 6.012 2.98 2.183 0 3.587 9.996 2.196 1.66 20 2 2 1 38.483
"1585" 98.825 53.208 9.184 2.961 13.266 1.75 1.9 7.795 0.332 6.792 6.777 2.451 59 2 2 2 116.769
"1586" 61.802 54.627 1 4.593 20.373 6.71 5.425 1.05 0.096 5.779 7.302 2.299 56 6 2 3 85.933
"1587" 34.165 31.12 5.084 0.908 13.216 0 0 0 4.42 0.29 3.842 3.36 80 10 6 2 0
"1588" 34.259 26.213 6.25 2.434 8.082 1.13 4.765 0 0 1.49 0.357 1.705 55 11 9 2 18.4
"1589" 33.969 40.832 11.06 2.129 8.155 0 0.78 12.35 0.505 0.71 4.183 0.96 65 7 3 1 4.5
"1590" 32.369 26.885 3.51 2.984 13.543 0 2.55 0.2 0.077 1.1 1.185 1.736 65 10 6 2 0
"1591" 120.884 96.379 8.584 3.084 24.867 2.2 3.04 9.965 2.412 28.603 8.326 5.298 40 1 2 4 146.289
"1592" 25.594 27.464 5.937 2.171 10.553 0 0.623 0 1.892 1.5 1.881 2.907 81 10 6 2 0
"1593" 17.43 22.424 0.5 6.554 7.885 0 4.46 0 0 0.9 1.62 0.505 38 11 9 1 0
